Bridge ID,Road Type,Year Built,Number of Lanes,Avg Daily Traffic,Operational Status,Structure Material,Deck Material,Bridge Design,Number of Spans,Bridge Length,Road Width,Deck Width,Assessment,Structural improvement Needed,Lifetime
KNA271D59507752V09465,2,1992,3,9871,1,2,1,75,1,70.4,17.6,18.6,2,1,23
KNA271D59507874P05419,2,1992,2,5918,1,1,N,79,1,7.3,13.6,14.8,2,0,23
KNA271D59507911M02472,2,1992,2,9871,1,2,1,75,2,101.2,12.8,13.9,2,1,23
KNA271D59508480V02249,4,1992,2,300,3,1,3,74,1,15.8,7.5,8.6,5,3,24
KNA271D59508612T01941,4,1992,2,4100,1,1,N,79,1,7.9,15,22.6,1,0,23
KNA271D59509414U09271,2,1992,2,9871,1,2,1,75,7,521.2,15.2,16.3,2,1,23
KNA271D59509572C06445,2,1992,2,9871,1,2,1,75,3,117.3,12.8,13.9,2,1,23
KNA271D59509648O01694,2,1992,2,6072,1,1,1,75,2,94.2,7.5,16,2,1,23
KNA271D59509766U06954,2,1992,2,9871,1,2,1,75,1,32.9,12.8,13.9,2,1,23
KNA271D59509865W05619,2,1992,2,8986,1,2,1,75,3,91.4,10.4,11.5,2,0,23
KNA278A03600124A06115,1,1994,2,6895,1,1,1,74,1,18.3,15.2,16.9,2,0,21
KNA278A03601505Y03163,1,1994,2,10895,1,1,1,75,1,33.2,12.2,13.3,2,1,16
KNA278A03601509Y09439,1,1994,2,13478,1,1,1,94,1,24.1,12.2,13.3,3,1,16
KNA278A03602128T05446,4,1994,4,14200,1,2,1,75,6,138.7,15.5,21.6,2,3,15
KNA278A03602184E05592,1,1994,1,6895,1,1,N,79,1,11.9,0,0,2,1,16
KNA278A03602353J02015,2,1994,6,18195,1,1,1,75,3,122.8,31.7,36.1,2,1,21
KNA278A03602511Z08492,1,1994,3,11487,1,1,1,74,2,74.4,15.2,16.2,2,0,21
KNA278A03603296M01647,1,1994,3,14849,1,1,1,94,1,32.9,21.4,23.5,3,1,16
KNA278A03604327N08018,4,1994,2,200,1,1,3,74,1,15.8,7.6,8.6,4,1,22
KNA278A03605965S00760,1,1994,2,12216,1,1,1,75,1,33.2,12.2,13.3,2,1,21
KNA278A03605966X09498,2,1994,2,11078,1,1,1,94,1,8.2,21.3,22.5,2,1,21
KNA278A03606031T05158,1,1994,2,13650,1,1,1,94,1,32.9,12.2,13.3,3,1,16
KNA278A03606982C02241,1,1994,2,12115,1,1,1,75,1,29.9,12.8,13.9,2,0,16
KNA278A03607302T00757,2,1994,3,12180,1,1,1,94,2,29.3,11.2,14.8,2,0,21
KNA278A03608127E01451,1,1994,2,6895,1,1,1,74,1,18.3,15.2,16.9,2,0,16
KNA278A03608186G01247,2,1994,2,11275,1,1,1,74,1,40.2,11,15.4,2,0,21
KNA278A03608293G05599,2,1994,2,13770,1,2,1,75,1,53,12.2,14.6,2,0,21
KNA278A03609572J06598,1,1994,4,14860,1,1,N,79,1,7.9,0,0,3,0,16
KNA286S90600342Q02953,2,1944,4,6269,1,2,1,75,1,21.9,17.1,19.5,4,3,70
KNA286S90603053T00217,2,1944,2,1139,1,1,1,76,1,7.3,7.1,8,5,3,70
KNA286S90603053T00217,2,1944,2,966,1,1,1,76,1,7.3,7.1,8,5,3,72
KNA286S90603233J04441,2,1944,3,9873,1,1,1,74,2,39,14.6,21.3,3,0,69
KNA286S90604355B07912,4,1944,2,100,3,2,1,85,1,6.4,3.4,9.4,5,0,72
KNA286S90604391G03718,2,1944,2,219,3,2,1,88,1,23.8,6.7,9,3,3,70
KNA286S90605016M05314,2,1944,2,2231,1,2,1,89,1,46,7.3,9,4,3,72
KNA286S90605684A08191,2,1944,2,186,3,2,2,75,2,29.9,5.5,6,3,3,70
KNA286S90605684A08191,2,1944,2,172,3,2,2,75,2,29.9,5.5,6,4,3,72
KNA286S90607376P06737,2,1944,4,6108,1,1,1,76,2,29.3,20.8,21.9,4,3,70
KNA304V70600033K07513,4,1987,2,4300,1,1,3,74,1,9.4,8.8,11.1,4,0,29
KNA304V70600417K09891,1,1987,2,9641,1,1,1,75,3,79.2,12.8,13.9,2,1,28
KNA304V70600647F06534,4,1987,2,50,1,2,N,79,2,6.1,0,0,4,0,29
KNA304V70600718U00590,1,1987,2,12014,1,1,1,94,3,42.1,12.8,13.9,2,1,23
KNA304V70601243C09738,1,1987,1,62133,1,1,1,85,87,242.9,5.5,6.5,3,0,23
KNA304V70601319G09660,1,1987,2,2541,1,1,1,75,3,43.3,13.4,14.5,3,1,23
KNA304V70601468M08492,4,1987,2,75,1,1,3,74,1,11.3,10,11.1,5,0,29
KNA304V70601844W03995,4,1987,2,850,1,1,3,74,1,19.2,7.9,9,5,0,29
KNA304V70601873J00256,2,1987,2,357,1,1,1,94,1,16.2,10.1,10.7,4,0,29
KNA304V70601926V07934,1,1987,2,26828,1,1,1,75,3,75.9,13.4,14.5,3,0,23
KNA304V70602869R08536,1,1987,2,12304,1,1,1,74,1,67.4,12.8,13.9,2,1,23
KNA304V70603066U06564,4,1987,2,46,3,2,2,75,1,8.8,5.5,5.8,4,3,29
KNA304V70603123W00215,2,1987,2,2810,1,1,1,94,4,137.5,9.1,11.4,2,0,26
KNA304V70603216L02764,1,1987,3,32234,1,1,1,75,1,30.5,16.8,17.7,3,0,23
KNA304V70603342D07832,2,1987,2,9633,1,1,1,94,1,10.1,11.6,12.6,2,0,28
KNA304V70603394X04043,2,1987,2,11322,1,1,1,75,5,188.7,11,13.4,2,0,28
KNA304V70603428I03918,1,1987,2,63965,1,1,1,85,99,362.1,12,13.1,3,0,23
KNA304V70603865M05270,1,1987,2,12014,1,1,1,75,3,78.6,12.8,13.9,2,1,23
KNA304V70603975W08416,2,1987,2,3702,1,1,N,79,1,11,7.3,14.3,1,0,28
KNA304V70604604P02251,2,1987,2,11082,1,1,1,75,9,400.2,11,13.7,5,0,29
KNA304V70604712K01316,2,1987,2,11800,1,1,1,74,1,11.6,9.9,10.8,2,0,28
KNA304V70605264Z09834,2,1987,2,22877,1,2,1,75,1,36.9,12.1,13.2,2,0,28
KNA304V70605489W09277,4,1987,2,1025,1,1,3,74,1,16.8,8.5,12.3,4,1,29
KNA304V70605508D04675,4,1987,2,200,1,1,3,74,1,20.4,8.8,9.9,4,0,29
KNA304V70605790B08647,1,1987,4,23451,1,1,N,79,2,10.4,0,0,3,0,23
KNA304V70605882Y08872,1,1987,8,40529,1,2,1,75,1,39.6,44.5,47.4,4,0,23
KNA304V70605897K09695,1,1987,2,9641,1,1,1,74,1,61,12.8,13.9,2,1,28
KNA304V70606293H08743,4,1987,2,36,1,1,3,74,1,10.7,7.6,8.6,5,1,29
KNA304V70606389E04334,4,1987,2,222,1,1,3,74,1,20.4,7.6,8.6,4,0,29
KNA304V70606561K06672,4,1987,1,25,3,2,3,75,1,10.1,3,3.2,4,3,29
KNA304V70607023A06817,1,1987,2,12304,1,1,1,94,3,42.1,12.8,13.9,3,1,23
KNA304V70607056F04052,2,1987,2,6982,1,2,1,75,3,105.8,8.5,11.4,2,0,28
KNA304V70607310R04852,1,1987,2,26828,1,1,1,74,1,14.9,13.4,14.5,3,0,23
KNA304V70607376H01663,1,1987,3,22124,1,1,1,75,1,30.5,16.8,17.7,2,0,28
KNA304V70607662F01513,4,1987,2,196,1,1,3,74,2,40.8,7.8,8.6,5,1,29
KNA304V70607756D00334,4,1987,2,550,3,1,3,74,1,11.6,7.3,11.7,4,1,29
KNA304V70608005L09360,1,1987,2,2541,1,1,1,75,1,67.1,13.4,14.2,2,0,23
KNA304V70608338U01557,2,1987,2,7130,1,1,1,75,10,410.3,11,13.6,5,0,29
KNA304V70608611H07913,2,1987,2,3346,1,2,1,75,1,215.2,8.5,11.8,2,0,26
KNA304V70608671L03444,1,1987,4,45636,1,2,1,75,2,72.2,25.7,27.2,2,0,28
KNA304V70609302T07551,3,1987,2,6472,1,2,N,79,1,6.1,0,0,2,0,28
KNA311Z14100150Z04951,2,1922,2,635,3,1,1,85,1,6.7,5.6,7.3,5,1,89
KNA311Z14100912O00442,4,1922,1,50,3,1,1,99,1,9.1,4.6,4.6,4,3,89
KNA311Z14100912O00442,4,1922,1,50,3,1,1,99,1,9.1,4.6,4.6,4,3,92
KNA311Z14101264O00534,2,1922,2,1243,3,1,1,75,1,9.1,5.4,5.8,3,3,89
KNA311Z14101294J08610,4,1922,2,1470,1,1,1,75,1,8.5,12.6,14.4,3,1,89
KNA311Z14101543C04676,2,1922,2,14378,1,1,1,88,1,12.5,7.2,11,3,3,89
KNA311Z14101599L05530,2,1922,2,773,1,1,1,76,1,7,7.3,8,3,1,89
KNA311Z14101645M00350,4,1922,3,9739,1,1,N,86,2,68.6,9.8,16.3,4,3,89
KNA311Z14101645M00350,4,1922,3,9739,1,1,N,86,2,68.6,9.8,16.3,4,3,92
KNA311Z14101780Q09131,2,1922,1,358,3,1,N,75,1,6.7,4.7,5.4,3,0,89
KNA311Z14101820R08311,2,1922,2,1146,1,1,1,76,1,8.8,7.3,7.9,3,0,89
KNA311Z14101916X08563,4,1922,1,25,3,1,1,76,1,7,4.1,4.8,4,3,89
KNA311Z14101916X08563,4,1922,1,25,3,1,1,76,1,7,4.1,4.8,4,3,92
KNA311Z14101916X08563,4,1922,1,25,3,1,1,76,1,7,4.1,4.8,4,3,94
KNA311Z14101985I08311,2,1922,1,198,1,2,2,75,1,8.5,3.8,4.1,4,1,89
KNA311Z14101985I08311,2,1922,1,280,1,2,2,75,1,8.5,3.8,4.1,4,3,94
KNA311Z14102133Y03771,2,1922,2,538,1,1,1,76,1,12.2,5.5,6.5,3,1,89
KNA311Z14102539P02867,2,1922,2,13153,1,1,1,76,1,10.1,11.9,12.6,3,0,89
KNA311Z14102539P02867,2,1922,2,12412,1,1,1,76,1,10.1,11.9,12.6,3,0,91
KNA311Z14102697Y05096,2,1922,2,3828,1,3,N,86,1,16.2,6.1,7.3,3,1,89
KNA311Z14102910T09764,2,1922,2,4202,3,2,1,89,1,97.2,7.1,7.7,5,1,94
KNA311Z14103156G03154,2,1922,2,6361,1,1,1,85,1,6.4,13.5,18.7,3,0,89
KNA311Z14103156G03154,2,1922,2,6229,1,1,1,85,1,6.4,13.5,18.7,3,0,91
KNA311Z14103201V05779,4,1922,2,630,3,1,1,99,2,26.2,6.3,7.6,6,3,89
KNA311Z14103339B01848,2,1922,2,90,1,1,1,76,1,8.2,7.1,7.9,4,3,92
KNA311Z14103403Y06268,4,1922,2,200,3,1,1,85,1,7.3,6.2,6.7,4,1,89
KNA311Z14103669P09068,2,1922,2,4310,1,1,N,86,1,21.3,7.4,10.1,3,3,89
KNA311Z14103669P09068,2,1922,2,4188,1,1,N,86,1,21.3,7.4,10.1,3,3,92
KNA311Z14103676V00651,2,1922,2,135,1,2,1,75,1,7.6,4.3,4.3,3,1,89
KNA311Z14103743D01368,2,1922,2,1374,1,1,N,86,2,47.5,6.2,8.2,4,3,92
KNA311Z14103743D01368,2,1922,2,1368,1,1,N,86,2,47.5,6.2,8.2,4,3,94
KNA311Z14103796I04274,4,1922,2,200,1,1,1,76,2,23.2,6.1,6.7,5,1,89
KNA311Z14103973N06964,4,1922,2,276,3,1,1,76,1,8.2,5.5,5.8,3,3,89
KNA311Z14104229X03035,2,1922,2,7931,1,1,N,76,1,10.4,9.8,10.3,3,1,89
KNA311Z14104652M03519,4,1922,2,150,1,1,1,76,2,20.4,6.1,6.7,4,1,89
KNA311Z14104652M03519,4,1922,2,150,1,1,1,76,2,20.4,6.1,6.7,4,1,94
KNA311Z14104858K03695,2,1922,2,136,1,1,1,76,1,7,5.6,6.5,3,1,89
KNA311Z14105010H01716,4,1922,2,50,1,1,1,76,1,6.4,7.1,8,3,1,89
KNA311Z14105052P06231,4,1922,2,278,3,1,1,75,1,7.9,5,5.4,4,1,89
KNA311Z14105302Q03890,2,1922,2,6779,1,1,1,76,1,12.2,11.5,12.7,3,1,89
KNA311Z14105354Z05348,2,1922,2,2364,1,1,N,86,1,15.2,6.1,7.1,4,1,89
KNA311Z14105407N07418,2,1922,2,10425,1,1,1,76,1,8.8,7.7,8.7,3,3,89
KNA311Z14105407N07418,2,1922,2,10200,1,1,1,76,1,8.8,7.7,8.7,4,3,92
KNA311Z14105524T07853,4,1922,1,456,3,2,1,89,1,31.7,5.2,5.7,4,3,89
KNA311Z14105524T07853,4,1922,1,378,3,2,1,89,1,31.7,5.2,5.7,4,3,92
KNA311Z14105524T07853,4,1922,1,367,3,2,1,89,1,31.7,5.2,5.7,4,3,94
KNA311Z14105752T01575,2,1922,1,239,1,1,1,75,1,7,6.6,6.7,3,0,89
KNA311Z14105786Z01670,2,1922,1,196,1,1,1,75,1,8.5,4.6,5.3,4,3,89
KNA311Z14105805A06571,2,1922,2,822,1,1,1,76,2,19.8,6,6.8,4,3,89
KNA311Z14105805A06571,2,1922,2,819,1,1,1,76,2,19.8,6,6.8,3,3,92
KNA311Z14106057P00544,5,1922,2,400,1,1,1,76,1,9.8,8.7,9.5,4,0,94
KNA311Z14106254T00848,2,1922,2,1654,1,1,N,74,1,13.1,12.5,13.6,3,1,89
KNA311Z14106259X01340,2,1922,2,2943,1,2,1,75,1,12.5,9.8,10.6,3,1,89
KNA311Z14106320R09768,2,1922,2,3610,1,1,1,76,1,11.6,7.2,8,4,3,89
KNA311Z14106473V00843,2,1922,2,894,3,1,1,75,3,56.7,5.8,11.2,5,3,89
KNA311Z14106655D05733,4,1922,2,25,1,1,N,86,1,18.3,5.3,8.6,4,3,92
KNA311Z14106655D05733,4,1922,2,25,1,1,N,86,1,18.3,5.3,8.6,4,3,94
KNA311Z14106725S03742,2,1922,2,4491,1,2,1,88,4,75.3,7.3,7.7,4,1,89
KNA311Z14106839I02647,2,1922,2,5438,1,2,2,89,7,428.9,5.8,6.1,4,3,87
KNA311Z14106933G05419,2,1922,2,11060,1,2,1,88,1,33.2,11.6,15.3,3,0,89
KNA311Z14106933G05419,2,1922,2,11906,1,2,1,88,1,33.2,11.6,15.3,3,0,91
KNA311Z14107052J08567,2,1922,4,22973,1,1,N,85,1,6.7,15.5,17,3,1,89
KNA311Z14107122N09669,2,1922,2,195,3,1,1,76,3,31.1,6,6.8,5,3,89
KNA311Z14107162I01718,4,1922,2,500,3,1,1,76,1,8.8,11.2,11.9,4,0,91
KNA311Z14107196R01516,2,1922,2,8438,1,1,1,76,1,8.5,7.2,7.9,4,3,89
KNA311Z14107196R01516,2,1922,2,8374,1,1,1,76,1,8.5,7.2,7.9,3,3,92
KNA311Z14107218K01019,4,1922,2,87,1,1,N,76,1,8.5,5,5.5,3,3,92
KNA311Z14107882X06856,4,1922,2,100,1,1,1,76,2,16.5,6.1,6.7,4,0,89
KNA311Z14107882X06856,4,1922,2,100,1,1,1,76,2,16.5,6.1,6.7,4,0,94
KNA311Z14108726Y09591,2,1922,2,142,1,1,1,76,2,14,5.6,7.9,3,1,89
KNA311Z14108791Z06645,2,1922,2,1195,1,1,1,76,2,16.8,11.6,12.5,3,3,89
KNA311Z14108791Z06645,2,1922,2,1176,1,1,1,76,2,16.8,11.6,12.5,3,3,92
KNA311Z14109075B04716,2,1922,2,3070,1,1,N,79,2,8.2,0,0,4,0,89
KNA311Z14109075B04716,2,1922,2,3277,1,1,N,79,2,8.2,0,0,4,0,91
KNA311Z14109075B04716,2,1922,2,3251,1,1,N,79,2,8.2,0,0,4,0,94
KNA311Z14109448P04990,2,1922,6,14809,1,1,N,79,1,6.1,0,0,3,0,91
KNA311Z14109476D08774,2,1922,2,173,1,1,1,76,1,7,6.9,8,4,3,89
KNA311Z14109842S05232,2,1922,1,433,1,1,1,99,1,10.1,4.3,5.5,3,3,89
KNA311Z14109842S05232,2,1922,1,446,1,1,1,99,1,10.1,4.3,5.5,3,3,92
KNA319N15400096B02830,2,1906,2,519,1,1,1,75,1,21.3,7.3,8.4,3,0,105
KNA319N15400096B02830,2,1906,2,433,1,1,1,75,1,21.3,7.3,8.4,3,0,107
KNA319N15401051C02155,2,1906,2,5414,1,1,N,85,1,13.7,13.9,20.9,3,1,105
KNA319N15401233N06190,2,1906,2,7012,1,1,N,86,1,14,10.9,11.6,4,1,105
KNA319N15401233N06190,2,1906,2,6419,1,1,N,86,1,14,10.9,11.6,4,1,110
KNA319N15401357P05168,4,1906,2,2800,1,1,N,82,1,14,9.1,15.3,3,1,105
KNA319N15401559W07239,2,1906,12,28694,1,1,N,86,1,20.4,72.8,85.4,3,1,105
KNA319N15403138Z04043,5,1906,2,175,3,2,N,88,1,16.8,5,5.8,4,3,105
KNA319N15403138Z04043,5,1906,2,76,3,2,N,88,1,16.8,5,5.8,4,3,108
KNA319N15403138Z04043,5,1906,2,76,3,2,N,88,1,16.8,5,5.8,4,3,110
KNA319N15403679G08254,2,1906,2,11774,1,1,1,74,1,21.6,8.5,12.4,3,1,105
KNA319N15403986C01413,4,1906,2,1500,1,1,N,85,1,7.6,7.3,12.2,3,0,105
KNA319N15403986C01413,4,1906,2,1500,1,1,N,85,1,7.6,7.3,12.2,3,0,107
KNA319N15405765Z02268,4,1906,2,2500,3,1,N,85,1,7,9.8,15.2,3,3,105
KNA319N15405765Z02268,4,1906,2,2500,3,1,N,85,1,7,9.8,15.2,3,3,108
KNA319N15406520I05173,2,1906,2,407,3,2,1,89,3,203.9,5.7,6.2,6,3,105
KNA319N15406520I05173,2,1906,2,339,3,2,1,89,3,203.9,5.7,6.2,6,3,108
KNA319N15406520I05173,2,1906,2,332,3,2,1,89,3,203.9,5.7,6.2,6,3,110
KNA319N15406733N02791,4,1906,2,200,3,2,3,89,1,28.3,5.5,6.7,4,1,105
KNA319N15406733N02791,4,1906,2,200,3,2,3,89,1,28.3,5.5,6.7,5,1,110
KNA319N15406772U05068,4,1906,1,1000,3,2,3,75,1,21.6,4.4,4.7,4,0,105
KNA319N15406772U05068,4,1906,1,1000,3,2,3,75,1,21.6,4.4,4.7,4,0,107
KNA319N15408149P09865,4,1906,2,600,1,2,2,75,1,18.6,5.5,9,4,1,110
KNA319N15409219E00591,2,1906,2,2557,1,2,1,75,1,7.9,5.9,6.3,3,1,105
KNA319N15409416U07840,4,1906,4,3500,1,1,N,85,1,7.3,9.8,19.1,3,0,107
KNA319N15409758H03617,4,1906,1,20,1,2,2,75,1,14.3,4.6,4.9,2,3,105
KNA319N15409758H03617,4,1906,1,20,1,2,2,75,1,14.3,4.6,4.9,2,3,108
KNA321V14500035Y06339,2,1941,2,10074,1,1,1,76,1,8.8,13.5,14.7,5,1,75
KNA321V14500251E05162,2,1941,2,16583,3,1,1,75,1,40.2,7.3,10.5,4,3,73
KNA321V14500396G01971,2,1941,2,1570,1,2,1,75,2,19.8,11.2,11.8,2,3,73
KNA321V14500572C07637,2,1941,2,1660,1,2,1,75,3,48.8,7,8.1,3,0,72
KNA321V14500848C08663,2,1941,2,801,1,2,1,89,1,36,7.2,7.8,3,3,73
KNA321V14500888E01830,2,1941,2,217,1,1,N,85,2,12.2,7.2,8.5,4,3,73
KNA321V14500888E01830,2,1941,2,298,1,1,N,85,2,12.2,7.2,8.5,4,3,75
KNA321V14500949M00398,2,1941,2,2317,1,2,1,75,1,6.7,7.3,7.9,4,3,73
KNA321V14500949M00398,2,1941,2,1842,1,2,1,75,1,6.7,7.3,7.9,4,3,75
KNA321V14500985W09297,2,1941,2,223,1,2,1,75,2,21.3,7.3,8.4,2,3,73
KNA321V14501039I09897,4,1941,2,2831,1,1,1,76,1,8.5,6.9,7.6,3,3,73
KNA321V14501153Z08636,2,1941,2,443,1,1,1,76,1,13.7,7.4,8.4,4,3,75
KNA321V14501212C07362,2,1941,2,4092,1,2,1,75,2,39,7.3,7.9,4,3,73
KNA321V14501212C07362,2,1941,2,4037,1,2,1,75,2,39,7.3,7.9,4,3,75
KNA321V14501253A05514,2,1941,2,1894,1,1,1,76,2,26.5,7.3,11,4,1,75
KNA321V14501256Q00653,2,1941,2,316,1,2,1,89,1,68.9,7.4,7.9,2,3,73
KNA321V14501539B08844,2,1941,2,10787,3,1,1,76,1,7.6,7.8,10.1,6,3,73
KNA321V14501545N02577,4,1941,1,300,1,2,1,75,2,47.5,4.4,5.3,3,0,72
KNA321V14502027E02812,2,1941,4,2455,1,1,N,76,1,13.7,0,0,4,3,73
KNA321V14502027E02812,2,1941,4,4909,1,1,N,76,1,13.7,0,0,4,3,75
KNA321V14502124W06934,2,1941,2,199,3,2,1,75,2,18.6,7.3,7.4,3,3,73
KNA321V14502152G00568,2,1941,4,13330,1,1,N,85,1,6.4,16.8,17.9,4,0,72
KNA321V14502267W04434,2,1941,2,207,1,2,1,75,2,31.4,6.8,7.6,4,1,75
KNA321V14502766F08444,4,1941,2,500,3,2,3,75,2,25.3,6.7,8.6,5,1,75
KNA321V14502780K03878,2,1941,2,2725,1,1,1,76,1,12.2,11,12.2,3,3,73
KNA321V14502782K08361,2,1941,2,1566,1,1,1,76,2,26.5,7.3,11,4,1,75
KNA321V14503224J05859,2,1941,2,204,1,2,2,75,1,16.2,6.2,7,3,0,72
KNA321V14503274I06575,2,1941,2,172,1,2,1,75,1,9.8,7.3,8.2,2,3,73
KNA321V14503473N05079,2,1941,2,802,1,1,N,85,1,6.7,6.8,7.3,3,0,72
KNA321V14503531C09348,2,1941,2,4794,3,2,1,93,1,218.8,8,10.1,4,0,72
KNA321V14503531C09348,2,1941,2,5447,3,2,1,93,1,218.8,8,10.1,4,0,75
KNA321V14503835H09056,2,1941,2,2759,1,2,1,75,2,47.2,7.8,10.1,3,0,72
KNA321V14503865P03291,2,1941,3,7500,1,2,1,88,4,220.7,11.7,13.9,2,3,73
KNA321V14503865P03291,2,1941,3,8697,1,2,1,88,4,220.7,11.7,13.9,2,3,74
KNA321V14504541P07947,3,1941,2,1520,1,1,1,76,1,11.3,7.7,8.3,4,1,75
KNA321V14504647F03241,2,1941,4,2836,1,1,1,76,1,7.6,19.4,20.2,4,3,73
KNA321V14504647F03241,2,1941,4,4253,1,1,1,76,1,7.6,19.4,20.2,4,3,75
KNA321V14504788F03674,2,1941,2,6936,1,2,1,88,3,96.3,10.7,14.3,4,1,75
KNA321V14504854K04874,2,1941,2,95,1,1,1,76,1,11,7.4,8.5,3,3,73
KNA321V14504975X01979,4,1941,2,100,3,2,2,75,3,21.3,5.6,6.4,3,0,72
KNA321V14505053S08875,2,1941,2,215,1,2,3,75,1,16.5,7.2,7.6,2,0,72
KNA321V14505296W08771,2,1941,2,2478,4,1,1,76,1,9.1,7.9,8.8,7,3,73
KNA321V14505303N07438,2,1941,2,2507,1,1,1,76,1,7,7.3,8.3,3,3,73
KNA321V14505356G09113,2,1941,2,531,3,2,3,75,1,10.4,6.7,7.9,3,3,73
KNA321V14505591K03647,2,1941,2,2830,1,2,1,88,4,107.3,7,9.6,4,1,75
KNA321V14505729A05054,2,1941,2,441,1,1,N,85,1,7.6,7.4,8,2,3,73
KNA321V14505860B06056,2,1941,2,1145,1,1,N,86,1,14.6,9.2,9.9,4,1,75
KNA321V14506696L07839,2,1941,2,544,1,1,1,94,1,11.6,5.1,6,3,3,73
KNA321V14507067E04341,2,1941,2,254,1,1,3,74,1,11.6,7.3,7.8,2,0,72
KNA321V14507154Q09836,2,1941,2,7935,1,1,1,76,1,9.1,7.7,8.4,4,3,75
KNA321V14507211B09646,2,1941,2,700,1,2,1,75,3,46.6,8.5,9.1,2,3,73
KNA321V14507330K07946,2,1941,2,1417,1,2,2,75,1,7,7,9.1,3,3,73
KNA321V14507420A00799,2,1941,3,17586,1,1,1,76,1,8.5,16.2,17.4,4,1,75
KNA321V14507496X07217,4,1941,2,390,3,1,N,82,2,7.6,5.7,6.8,5,1,75
KNA321V14507602S02745,2,1941,7,34858,1,1,N,79,1,6.1,0,0,4,0,75
KNA321V14507618J08267,2,1941,2,2180,3,2,1,75,1,18,9.6,10.7,4,0,72
KNA321V14507618J08267,2,1941,2,1509,3,2,1,75,1,18,9.6,10.7,4,0,75
KNA321V14507635Q04250,2,1941,2,2192,1,2,1,75,3,46.9,6.8,7.7,4,2,75
KNA321V14507718N07910,2,1941,5,14504,1,1,1,76,2,20.7,20.2,21.7,3,3,73
KNA321V14507987V07117,2,1941,2,9476,1,1,1,76,1,15.2,11.6,12.6,4,3,73
KNA321V14507987V07117,2,1941,2,9482,1,1,1,76,1,15.2,11.6,12.6,4,3,75
KNA321V14508056I01248,2,1941,2,1006,1,1,1,76,1,7.9,7.7,8.8,4,1,75
KNA321V14508200Z08878,2,1941,2,387,1,2,1,75,1,9.4,7.3,7.9,2,3,73
KNA321V14508288C00656,2,1941,2,409,1,2,1,75,2,33.5,8,8.6,2,3,73
KNA321V14508873V01678,2,1941,2,1673,1,2,1,75,2,18,11.4,12.3,2,3,73
KNA321V14508977S09213,2,1941,5,14504,1,1,1,76,2,17.1,20.6,22.1,3,3,73
KNA321V14509175W08872,2,1941,2,14477,1,1,1,76,3,33.2,12.2,14.4,4,3,73
KNA321V14509390R08435,2,1941,2,325,1,1,N,85,2,13.1,7.3,8.3,4,1,75
KNA321V14509521D03040,4,1941,1,108,3,2,N,75,2,20.1,4.3,5.1,4,1,75
KNA321V14509561Q01497,2,1941,2,257,1,2,1,88,1,30.2,7,7.5,3,3,73
KNA327B70300439D09455,2,1916,1,415,1,1,1,99,1,14,4.8,6.1,3,3,95
KNA327B70300439D09455,2,1916,1,837,1,1,1,99,1,14,4.8,6.1,3,3,98
KNA327B70300618X00238,4,1916,2,100,1,1,N,86,1,9.8,7.3,15.2,4,1,95
KNA327B70300935T00312,4,1916,1,50,1,1,1,76,1,14,5,5.9,3,1,95
KNA327B70300966W02679,4,1916,1,67,3,2,2,75,1,9.1,4.6,4.6,4,3,95
KNA327B70300966W02679,4,1916,1,98,3,2,2,75,1,9.1,4.6,4.6,5,3,98
KNA327B70301129S00150,4,1916,1,10,3,2,1,89,1,15.8,4.7,5.2,5,3,95
KNA327B70301129S00150,4,1916,1,10,3,2,1,89,1,15.8,4.7,5.2,5,3,98
KNA327B70301129S00150,4,1916,1,30,3,2,1,89,1,15.8,4.7,5.2,6,3,100
KNA327B70301366R01177,2,1916,2,2569,4,3,1,86,3,22.6,6.2,7.6,7,1,95
KNA327B70301475X00610,4,1916,2,440,3,1,3,74,2,18.9,6.9,8.7,2,1,95
KNA327B70301638A02456,4,1916,2,50,1,2,1,75,1,34.4,6.1,6.1,3,0,95
KNA327B70302020X03469,2,1916,2,1316,1,1,1,75,1,9.1,6.1,7.1,3,1,95
KNA327B70302126S06741,4,1916,2,470,3,1,1,75,1,10.7,6.1,7,3,1,95
KNA327B70302664J02740,2,1916,2,564,3,1,N,86,1,18,3.7,9.1,5,1,100
KNA327B70302815P09258,4,1916,1,200,3,1,N,86,1,16.5,4.7,5.3,6,3,95
KNA327B70303246E00135,4,1916,1,50,3,1,N,86,1,13.4,3.9,4.9,4,3,100
KNA327B70303406S00952,2,1916,2,208,1,1,N,86,1,24.4,5.6,6.2,5,3,98
KNA327B70303406S00952,2,1916,2,372,1,1,N,86,1,24.4,5.6,6.2,5,3,100
KNA327B70303753J04947,2,1916,2,11580,1,2,1,75,1,14,9.3,16.8,3,0,95
KNA327B70303753J04947,2,1916,2,11550,1,2,1,75,1,14,9.3,16.8,3,0,97
KNA327B70304318L00979,2,1916,2,1918,1,1,N,86,2,64,10,10.7,5,3,95
KNA327B70304442U03599,4,1916,2,1659,3,1,1,75,1,10.1,6,6.9,3,1,95
KNA327B70304785Z00111,4,1916,1,40,1,1,1,75,1,12.2,4.9,5.5,3,1,95
KNA327B70305310B09864,2,1916,1,325,1,3,N,86,2,32.3,5.2,6.3,6,3,95
KNA327B70305531X07355,2,1916,2,7625,3,1,N,75,3,25.9,7.3,8.9,4,3,95
KNA327B70305531X07355,2,1916,2,7639,3,1,N,75,3,25.9,7.3,8.9,4,3,98
